openalex_id,doi,title,year,publication_date,type,cited_by_count,relevance_score,authors,source,dataset_mentioned,ml_match_count,matched_ml_terms,regime_selected,regime_match_count,matched_regime_terms,abstract
https://openalex.org/W4230455952,https://doi.org/10.2196/preprints.29840,Predicting Depressive Symptom Severity Through Individuals’ Nearby Bluetooth Device Count Data Collected by Mobile Phones: Preliminary Longitudinal Study (Preprint),2021,2021-04-23,preprint,0,6.871216,"Yuezhou Zhang, Amos Folarin, Shaoxiong Sun, et al.",NA,True,4,machine learning; prediction; regression model; linear regression,T,1,longitudinal,"<sec> <title>BACKGROUND</title> Research in mental health has found associations between depression and individuals’ behaviors and statuses, such as social connections and interactions, working status, mobility, and social isolation and loneliness. These behaviors and statuses can be approximated by the nearby Bluetooth device count (NBDC) detected by Bluetooth sensors in mobile phones. </sec> <sec> <title>OBJECTIVE</title> This study aimed to explore the value of the NBDC data in predicting depressive symptom severity as measured via the 8-item Patient Health Questionnaire (PHQ-8). </sec> <sec> <title>METHODS</title> The data used in this paper included 2886 biweekly PHQ-8 records collected from 316 participants recruited from three study sites in the Netherlands, Spain, and the United Kingdom as part of the EU Remote Assessment of Disease and Relapse-Central Nervous System (RADAR-CNS) study. From the NBDC data 2 weeks prior to each PHQ-8 score, we extracted 49 Bluetooth features, including statistical features and nonlinear features for measuring the periodicity and regularity of individuals’ life rhythms. Linear mixed-effect models were used to explore associations between Bluetooth features and the PHQ-8 score. We then applied hierarchical Bayesian linear regression models to predict the PHQ-8 score from the extracted Bluetooth features. </sec> <sec> <title>RESULTS</title> A number of significant associations were found between Bluetooth features and depressive symptom severity. Generally speaking, along with depressive symptom worsening, one or more of the following changes were found in the preceding 2 weeks of the NBDC data: (1) the amount decreased, (2) the variance decreased, (3) the periodicity (especially the circadian rhythm) decreased, and (4) the NBDC sequence became more irregular. Compared with commonly used machine learning models, the proposed hierarchical Bayesian linear regression model achieved the best prediction metrics (&lt;i&gt;R&lt;sup&gt;2&lt;/sup&gt;&lt;/i&gt;=0.526) and a root mean squared error (RMSE) of 3.891. Bluetooth features can explain an extra 18.8% of the variance in the PHQ-8 score relative to the baseline model without Bluetooth features (&lt;i&gt;R&lt;sup&gt;2&lt;/sup&gt;&lt;/i&gt;=0.338, RMSE=4.547). </sec> <sec> <title>CONCLUSIONS</title> Our statistical results indicate that the NBDC data have the potential to reflect changes in individuals’ behaviors and statuses concurrent with the changes in the depressive state. The prediction results demonstrate that the NBDC data have a significant value in predicting depressive symptom severity. These findings may have utility for the mental health monitoring practice in real-world settings. </sec>"
https://openalex.org/W3155056772,https://doi.org/10.48550/arxiv.2104.09263,Fitbeat: COVID-19 Estimation based on Wristband Heart Rate,2021,2021-04-19,preprint,1,18.13263,"Shuo Liu, Jing Han, Estela Laporta, et al.",arXiv (Cornell University),True,4,deep learning; neural network; convolutional neural network; cnn,T,0,,"This study investigates the potential of deep learning methods to identify individuals with suspected COVID-19 infection using remotely collected heart-rate data. The study utilises data from the ongoing EU IMI RADAR-CNS research project that is investigating the feasibility of wearable devices and smart phones to monitor individuals with multiple sclerosis (MS), depression or epilepsy. Aspart of the project protocol, heart-rate data was collected from participants using a Fitbit wristband. The presence of COVID-19 in the cohort in this work was either confirmed through a positive swab test, or inferred through the self-reporting of a combination of symptoms including fever, respiratory symptoms, loss of smell or taste, tiredness and gastrointestinal symptoms. Experimental results indicate that our proposed contrastive convolutional auto-encoder (contrastive CAE), i. e., a combined architecture of an auto-encoder and contrastive loss, outperforms a conventional convolutional neural network (CNN), as well as a convolutional auto-encoder (CAE) without using contrastive loss. Our final contrastive CAE achieves 95.3% unweighted average recall, 86.4% precision, anF1 measure of 88.2%, a sensitivity of 100% and a specificity of 90.6% on a testset of 19 participants with MS who reported symptoms of COVID-19. Each of these participants was paired with a participant with MS with no COVID-19 symptoms."
https://openalex.org/W4250822168,https://doi.org/10.1109/gmepe-pahce.2016.7504603,Front cover,2016,2016-04-01,paratext,0,6.982301,NA,NA,True,3,machine learning; classifier; algorithm,T,0,,The following topics are dealt with: automated segmentation of optic nerve head for the topological assessment; evaluation of three machine learning algorithms as classifiers of premature ventricular contractions on ECG beat; elastograms of the diabetic foot by ultrasonic impulse elastography; and Remote Assessment of Disease and Relapse in Central Nervous System Disorders (RADAR-CNS): focus on multiple sclerosis.
https://openalex.org/W3172247174,https://doi.org/10.21203/rs.3.rs-612374/v1,"Remote Assessment of Disease and Relapse in Major Depressive Disorder (RADAR-MDD): Recruitment, retention, and data availability in a longitudinal remote measurement study.",2021,2021-06-14,preprint,8,51.446297,"Faith Matcham, Daniel Leightley, Sara Siddi, et al.",Research Square,True,1,predictive,T,2,longitudinal; follow-up,"Abstract Background Major Depressive Disorder (MDD) is prevalent, often chronic, and requires ongoing monitoring of symptoms to track response to treatment and identify early indicators of relapse. Remote Measurement Technologies (RMT) provide an exciting opportunity to transform the measurement and management of MDD, via data collected from inbuilt smartphone sensors and wearable devices alongside app-based questionnaires and tasks. Our aim is to describe the amount of data collected during a multimodal longitudinal RMT study, in an MDD population. Methods The Remote Assessment of Disease and Relapse – Central Nervous System (RADAR-CNS) program explores the potential to use RMT across a range of central nervous system disorders. Remote Assessment of Disease and Relapse – Major Depressive Disorder (RADAR-MDD) is a multi-centre, prospective observational cohort study conducted as part of the RADAR-CNS program. People with a history of MDD were provided with a wrist-worn wearable, and several apps designed to: a) collect data from smartphone sensors; and b) deliver questionnaires, speech tasks and cognitive assessments. Participants were followed-up for a maximum of 2 years. Results A total of 623 individuals with a history of MDD were enrolled in the study. We report 80% completion rates for primary outcome assessments across all follow-up timepoints. 79.8% of people participated for the maximum amount of time available and 20.2% withdrew prematurely. Data availability across all RMT data types varied depending on the source of data and the participant-burden for each data type. We found no evidence of an association between the severity of depression symptoms at baseline and the availability of data. In total, 110 participants had &gt; 50% data available across all data types, and thus able to contribute to multiparametric analyses. Conclusions RADAR-MDD is the largest multimodal RMT study in the field of mental health. Here, we have shown that collecting RMT data from a clinical population is feasible. We found comparable levels of data availability in active and passive forms of data collection, demonstrating that both are feasible in this patient group. Our next steps are to illustrate the predictive value of these data, which will be the focus of our future data analysis aims."
https://openalex.org/W4309708494,https://doi.org/10.3390/electronics11223782,An Efficient Machine Learning Approach for Diagnosing Parkinson’s Disease by Utilizing Voice Features,2022,2022-11-17,article,54,12.500013,"Arti Rana, Ankur Dumka, Rajesh Singh, et al.",Electronics,False,12,machine learning; classifier; classification; algorithm; support vector machine; svm; neural network; artificial neural network; ann; k-nearest neighbor; knn; nearest neighbor,T,0,,"Parkinson’s disease (PD) is a neurodegenerative disease that impacts the neural, physiological, and behavioral systems of the brain, in which mild variations in the initial phases of the disease make precise diagnosis difficult. The general symptoms of this disease are slow movements known as ‘bradykinesia’. The symptoms of this disease appear in middle age and the severity increases as one gets older. One of the earliest signs of PD is a speech disorder. This research proposed the effectiveness of using supervised classification algorithms, such as support vector machine (SVM), naïve Bayes, k-nearest neighbor (K-NN), and artificial neural network (ANN) with the subjective disease where the proposed diagnosis method consists of feature selection based on the filter method, the wrapper method, and classification processes. Since just a few clinical test features would be required for the diagnosis, a method such as this might reduce the time and expense associated with PD screening. The suggested strategy was compared to PD diagnostic techniques previously put forward and well-known classifiers. The experimental outcomes show that the accuracy of SVM is 87.17%, naïve Bayes is 74.11%, ANN is 96.7%, and KNN is 87.17%, and it is concluded that the ANN is the most accurate one with the highest accuracy. The obtained results were compared with those of previous studies, and it has been observed that the proposed work offers comparable and better results."
https://openalex.org/W2799149040,https://doi.org/10.1145/3194658.3194671,Learning Image-based Representations for Heart Sound Classification,2018,2018-04-23,article,81,18.884754,"Zhao Ren, Nicholas Cummins, Vedhas Pandit, et al.",NA,False,8,machine learning; classifier; classification; support vector machine; neural network; neural networks; convolutional neural network; cnn,T,0,,"Machine learning based heart sound classification represents an efficient technology that can help reduce the burden of manual auscultation through the automatic detection of abnormal heart sounds. In this regard, we investigate the efficacy of using the pre-trained Convolutional Neural Networks (CNNs) from large-scale image data for the classification of Phonocardiogram (PCG) signals by learning deep PCG representations. First, the PCG files are segmented into chunks of equal length. Then, we extract a scalogram image from each chunk using a wavelet transformation. Next, the scalogram images are fed into either a pre-trained CNN, or the same network fine-tuned on heart sound data. Deep representations are then extracted from a fully connected layer of each network and classification is achieved by a static classifier. Alternatively, the scalogram images are fed into an end-to-end CNN formed by adapting a pre-trained network via transfer learning. Key results indicate that our deep PCG representations extracted from a fine-tuned CNN perform the strongest, 56.2% mean accuracy, on our heart sound classification task. When compared to a baseline accuracy of 46.9%, gained using conventional audio processing features and a support vector machine, this is a significant relative improvement of 19.8% (p∠.001 by one-tailed z-test)."
https://openalex.org/W4385823485,https://doi.org/10.21437/interspeech.2023-1721,Classifying depression symptom severity: Assessment of speech representations in personalized and generalized machine learning models.,2023,2023-08-14,article,8,9.308751,"Edward L. Campbell, Judith Dineley, Pauline Conde, et al.",NA,False,6,machine learning; classification; neural network; convolutional neural network; cnn; lstm,T,1,longitudinal,"&lt;p&gt;There is an urgent need for new methods that improve the management and treatment of Major Depressive Disorder (MDD). Speech has long been regarded as a promising digital marker in this regard, with many works highlighting that speech changes associated with MDD can be captured through machine learning models. Typically, findings are based on cross-sectional data, with little work exploring the advantages of personalization in building more robust and reliable models. This work assesses the strengths of different combinations of speech representations and machine learning models, in personalized and generalized settings in a two-class depression severity classification&lt;/p&gt;\n&lt;p&gt;paradigm. Key results on a longitudinal dataset highlight the benefits of personalization. Our strongest performing&lt;/p&gt;\n&lt;p&gt;model set-up utilized self-supervised learning features and convolutional neural network (CNN) and long short-term memory (LSTM) back-end.&lt;/p&gt;\n&lt;p&gt;&lt;br&gt;&lt;/p&gt;"
https://openalex.org/W2900710900,https://doi.org/10.5194/soil-5-107-2019,Multi-source data integration for soil mapping using deep learning,2019,2019-03-22,article,113,7.9174943,"Alexandre M.J.‐C. Wadoux, José Padarian, Budiman Minasny",SOIL,False,6,deep learning; prediction model; prediction; neural network; convolutional neural network; cnn,T,0,,"Abstract. With the advances of new proximal soil sensing technologies, soil properties can be inferred by a variety of sensors, each having its distinct level of accuracy. This measurement error affects subsequent modelling and therefore must be integrated when calibrating a spatial prediction model. This paper introduces a deep learning model for contextual digital soil mapping (DSM) using uncertain measurements of the soil property. The deep learning model, called the convolutional neural network (CNN), has the advantage that it uses as input a local representation of environmental covariates to leverage the spatial information contained in the vicinity of a location. Spatial non-linear relationships between measured soil properties and neighbouring covariate pixel values are found by optimizing an objective function, which can be weighted with respect to a measurement error of soil observations. In addition, a single model can be trained to predict a soil property at different soil depths. This method is tested in mapping top- and subsoil organic carbon using laboratory-analysed and spectroscopically inferred measurements. Results show that the CNN significantly increased prediction accuracy as indicated by the coefficient of determination and concordance correlation coefficient, when compared to a conventional DSM technique. Deeper soil layer prediction error decreased, while preserving the interrelation between soil property and depths. The tests conducted suggest that the CNN benefits from using local contextual information up to 260 to 360 m. We conclude that the CNN is a flexible, effective and promising model to predict soil properties at multiple depths while accounting for contextual covariate information and measurement error."
https://openalex.org/W2962200422,https://doi.org/10.1186/s40537-019-0225-0,Medicare fraud detection using neural networks,2019,2019-07-18,article,121,4.5099673,"Justin Johnson, Taghi M. Khoshgoftaar",Journal Of Big Data,False,6,machine learning; deep learning; algorithm; neural network; neural networks; auc,T,0,,"Access to affordable healthcare is a nationwide concern that impacts a large majority of the United States population. Medicare is a Federal Government healthcare program that provides affordable health insurance to the elderly population and individuals with select disabilities. Unfortunately, there is a significant amount of fraud, waste, and abuse within the Medicare system that costs taxpayers billions of dollars and puts beneficiaries’ health and welfare at risk. Previous work has shown that publicly available Medicare claims data can be leveraged to construct machine learning models capable of automating fraud detection, but challenges associated with class-imbalanced big data hinder performance. With a minority class size of 0.03% and an opportunity to improve existing results, we use the Medicare fraud detection task to compare six deep learning methods designed to address the class imbalance problem. Data-level techniques used in this study include random over-sampling (ROS), random under-sampling (RUS), and a hybrid ROS–RUS. The algorithm-level techniques evaluated include a cost-sensitive loss function, the Focal Loss, and the Mean False Error Loss. A range of class ratios are tested by varying sample rates and desirable class-wise performance is achieved by identifying optimal decision thresholds for each model. Neural networks are evaluated on a 20% holdout test set, and results are reported using the area under the receiver operating characteristic curve (AUC). Results show that ROS and ROS–RUS perform significantly better than baseline and algorithm-level methods with average AUC scores of 0.8505 and 0.8509, while ROS–RUS maximizes efficiency with a 4× speedup in training time. Plain RUS outperforms baseline methods with up to 30× improvements in training time, and all algorithm-level methods are found to produce more stable decision boundaries than baseline methods. Thresholding results suggest that the decision threshold always be optimized using a validation set, as we observe a strong linear relationship between the minority class size and the optimal threshold. To the best of our knowledge, this is the first study to compare multiple data-level and algorithm-level deep learning methods across a range of class distributions. Additional contributions include a unique analysis of the relationship between minority class size and optimal decision threshold and state-of-the-art performance on the given Medicare fraud detection task."
https://openalex.org/W4391572037,https://doi.org/10.60087/jaigs.v1i1.33,Machine Learning Applications in Healthcare: Current Trends and Future Prospects,2024,2024-02-02,article,69,19.320997,"José Gabriel Carrasco Ramírez., Md.Mafiqul Islam, ASM Ibnul Hasan Even",Journal of Artificial Intelligence General science (JAIGS) ISSN 3006-4023,False,5,machine learning; risk prediction; prediction; predictive; algorithm,T,0,,"The integration of machine learning (ML) in healthcare has witnessed remarkable advancements, transforming the landscape of medical diagnosis, treatment, and overall patient care. This article provides a comprehensive review of the current trends and future prospects of machine learning applications in the healthcare domain.The current landscape is characterized by the utilization of ML algorithms for disease diagnosis and risk prediction, personalized treatment plans, and efficient healthcare resource management. Notable applications include image recognition for radiology and pathology, predictive analytics for disease prognosis, and the development of precision medicine tailored to individual patient profiles.This review explores the evolving role of ML in improving patient outcomes, enhancing clinical decision-making, and optimizing healthcare workflows. It delves into the challenges faced in integrating ML into existing healthcare systems, such as data privacy concerns, interpretability of complex models, and the need for robust validation processes.Additionally, the article discusses future prospects and emerging trends in ML healthcare applications, including the potential for predictive analytics to preemptively identify health issues, the integration of wearable devices and remote monitoring for continuous patient care, and the intersection of ML with genomics for personalized medicine.The overarching goal of this article is to provide healthcare professionals, researchers, and policymakers with insights into the current state of ML applications in healthcare, along with an outlook on the transformative potential that machine learning holds for the future of healthcare delivery and patient outcomes."
